customer_id,fico_score,loan_amount,tenure_months,state,plan_type,monthly_income,date_issued,loan_status,loan_status_flag,credit_utilization,has_bankruptcy
2010,653.0,21629.0,24,IL,Individual,4850.79,2023-04-21,Current,0,0.18,1
2011,746.0,29413.0,12,NC,Family,4928.18,2023-09-22,Current,0,0.59,0
2012,690.0,34465.0,12,IL,Family,2940.87,2023-10-06,Current,0,0.37,0
2013,784.0,31996.0,36,IL,Business,3285.73,2023-08-25,Current,0,0.7,0
2014,646.0,40942.0,24,FL,Individual,4609.64,2023-06-08,Default,1,0.59,0
2015,767.0,34790.0,24,IL,Business,5542.55,2023-03-01,Current,0,0.93,0
2016,690.0,21387.0,12,TX,Business,6896.3,2023-11-13,Current,0,0.13,0
2017,647.0,51786.0,24,FL,Family,5185.12,2023-03-16,Current,0,0.52,1
2018,656.0,31943.0,6,CA,Business,7705.55,2023-08-16,Default,1,0.27,0
2019,664.0,28527.0,12,NC,Family,8210.4,2023-06-03,Current,0,0.58,0
2020,701.0,39639.0,36,MI,Business,6590.53,2023-12-22,Current,0,0.87,0
2021,706.0,32495.0,12,IL,Family,7449.96,2023-11-06,Current,0,0.92,0
2022,651.0,33992.0,24,NY,Individual,3018.57,2023-10-14,Current,0,0.46,0
2023,679.0,54922.0,12,IL,Family,2701.6,2023-08-29,Current,0,0.83,0
2024,787.0,27249.0,6,CA,Family,6035.95,2023-08-15,Current,0,0.35,0
2025,766.0,26822.0,24,TX,Family,2317.58,2023-06-18,Default,1,0.11,0
2026,702.0,31166.0,6,FL,Family,4419.26,2023-10-11,Current,0,0.87,0
2027,682.0,40715.0,24,IL,Individual,6542.38,2023-12-12,Current,0,0.21,0
2028,686.0,14935.0,6,NY,Business,7826.75,2023-09-19,Current,0,0.12,0
2029,711.0,10344.0,36,NC,Individual,4491.57,2023-10-17,Current,0,0.42,0
2030,629.0,24129.0,12,MI,Individual,3700.11,2023-12-14,Current,0,0.44,0
2031,667.0,13661.0,12,CA,Individual,5640.92,2023-12-30,Current,0,0.17,1
2032,597.0,25752.0,6,MI,Business,2852.91,2023-01-09,Current,0,0.83,0
2033,700.0,35025.0,36,MI,Business,4653.44,2023-12-15,Current,0,0.47,0
2034,712.0,21093.0,24,NY,Family,4984.0,2023-04-08,Default,1,0.54,1
2035,656.0,15732.0,24,NC,Individual,4944.03,2023-01-12,Current,0,0.34,0
2036,759.0,30693.0,12,WA,Family,5177.01,2023-09-29,Current,0,0.56,0
2037,619.0,38625.0,12,CA,Business,3330.97,2023-03-12,Current,0,0.79,0
2038,607.0,13050.0,6,WA,Business,3546.01,2023-05-15,Current,0,0.92,1
2039,691.0,38202.0,12,NY,Family,3505.77,2023-09-16,Default,1,0.97,0
2040,732.0,38173.0,12,FL,Individual,1759.81,2023-01-05,Current,0,0.48,0
2041,764.0,39541.0,36,FL,Business,5683.66,2023-08-27,Current,0,0.99,0
2042,657.0,42185.0,24,FL,Business,6789.31,2023-10-21,Current,0,0.37,0
2043,734.0,52020.0,12,MI,Family,6592.62,2023-12-01,Current,0,0.11,0
2044,678.0,26439.0,6,WA,Family,4475.01,2023-04-09,Current,0,0.79,0
2045,671.0,31096.0,24,MI,Individual,3377.99,2023-05-31,Current,0,0.26,0
2046,724.0,25836.0,6,FL,Individual,6488.63,2023-09-15,Current,0,0.15,0
2047,713.0,30020.0,6,MI,Family,6277.85,2023-12-22,Current,0,0.93,0
2048,601.0,45329.0,12,TX,Business,5434.84,2023-05-29,Default,1,0.81,0
2049,754.0,16550.0,12,CA,Family,8488.62,2023-05-22,Current,0,0.19,0
2050,749.0,21390.0,24,CA,Individual,4947.15,2023-09-08,Current,0,0.8,0
2051,649.0,43772.0,12,NC,Individual,4486.22,2023-08-22,Current,0,0.86,0
2052,700.0,40200.0,6,MI,Individual,4200.37,2023-05-12,Current,0,0.91,0
2053,705.0,26369.0,12,NC,Family,1878.24,2023-02-16,Current,0,0.59,0
2054,693.0,38544.0,24,NY,Individual,6322.68,2023-04-04,Current,0,0.73,0
2055,652.0,33412.0,12,IL,Individual,4789.03,2023-09-06,Current,0,0.79,0
2056,646.0,45003.0,12,WA,Family,6019.86,2023-12-22,Current,0,0.72,0
2057,679.0,30745.0,36,CA,Business,8683.76,2023-01-20,Current,0,0.68,1
2058,739.0,40256.0,36,MI,Individual,4218.5,2023-06-29,Current,0,0.59,0
2059,707.0,56420.0,36,WA,Family,1000.0,2023-09-29,Current,0,0.53,0
2060,661.0,35981.0,24,NY,Business,5962.14,2023-05-16,Current,0,1.0,0
2061,719.0,30493.0,6,FL,Business,5333.72,2023-08-25,Current,0,0.4,0
2062,538.0,37224.0,12,IL,Family,3535.09,2023-07-09,Current,0,0.18,0
2063,737.0,26347.0,12,NY,Family,5794.53,2023-07-31,Default,1,0.79,0
2064,593.0,53880.0,12,TX,Business,6572.19,2023-03-05,Current,0,0.29,0
2065,662.0,31801.0,36,FL,Individual,3106.78,2023-12-26,Current,0,0.58,1
2066,624.0,27271.0,24,FL,Individual,4397.34,2023-06-13,Current,0,0.19,0
2067,615.0,21643.0,24,FL,Individual,7953.51,2023-02-07,Current,0,0.66,0
2068,738.0,40972.0,6,NY,Business,3556.76,2023-08-03,Current,0,0.95,0
2069,657.0,38672.0,36,TX,Family,5133.34,2023-01-19,Current,0,0.75,0
2070,697.0,25026.0,24,IL,Business,1000.0,2023-09-11,Current,0,0.29,0
2071,678.0,35765.0,6,WA,Family,2036.31,2023-03-15,Current,0,0.97,0
2072,704.0,14914.0,24,NY,Family,5315.03,2023-05-21,Current,0,0.38,0
2073,684.0,31850.0,12,CA,Individual,7455.98,2023-01-17,Default,1,0.49,0
2074,616.0,34528.0,6,CA,Family,2275.94,2023-04-05,Current,0,0.55,0
2075,730.0,47073.0,24,NY,Business,5149.13,2023-08-22,Current,0,0.99,0
2076,655.0,22292.0,24,WA,Family,4248.56,2023-10-28,Current,0,0.16,0
2077,602.0,17216.0,6,CA,Family,6906.18,2023-03-29,Default,1,0.73,0
2078,659.0,21046.0,12,WA,Individual,2564.39,2023-10-25,Current,0,0.43,1
2079,755.0,16634.0,36,FL,Individual,5860.16,2023-02-20,Current,0,0.17,0
2080,723.0,43367.0,24,NY,Business,3692.62,2023-09-02,Default,1,0.94,1
2081,663.0,45486.0,24,FL,Business,5446.08,2023-04-23,Current,0,0.63,1
2082,663.0,33202.0,12,CA,Business,5137.86,2023-01-08,Current,0,0.78,0
2083,664.0,42213.0,6,WA,Individual,4496.44,2023-02-06,Current,0,0.32,0
2084,784.0,31340.0,12,FL,Business,5955.62,2023-02-16,Current,0,0.79,0
2085,699.0,29049.0,12,CA,Business,5087.31,2023-04-10,Current,0,0.85,0
2086,702.0,26670.0,12,MI,Family,4734.39,2023-12-11,Default,1,0.49,0
2087,732.0,26896.0,6,TX,Business,4287.17,2023-06-22,Current,0,0.61,0
2088,692.0,14522.0,12,FL,Business,5155.2,2023-08-29,Current,0,0.97,0
2089,667.0,32643.0,12,TX,Family,5444.09,2023-07-10,Current,0,0.86,0
2090,670.0,29597.0,24,TX,Business,3021.72,2023-12-08,Current,0,0.5,0
2091,676.0,37454.0,6,IL,Family,4301.06,2023-08-22,Current,0,0.7,1
2092,678.0,30935.0,12,NC,Individual,2889.63,2023-10-08,Current,0,0.81,0
2093,716.0,28373.0,6,CA,Business,4920.31,2023-08-23,Current,0,0.12,0
2094,683.0,21288.0,12,NY,Family,3815.34,2023-05-06,Current,0,0.63,0
2095,717.0,30722.0,6,WA,Individual,6541.57,2023-06-27,Current,0,0.99,0
2096,676.0,37382.0,36,MI,Individual,6345.45,2023-06-22,Current,0,0.95,0
2097,684.0,18567.0,24,CA,Family,3154.5,2023-04-30,Current,0,0.85,0
2098,580.0,30875.0,12,IL,Family,4995.39,2023-01-30,Current,0,0.2,1
2099,726.0,32330.0,6,IL,Business,6277.03,2023-02-17,Current,0,0.99,0
2100,697.0,22819.0,12,MI,Individual,4649.38,2023-06-28,Current,0,0.65,0
2101,730.0,24121.0,24,FL,Individual,3543.56,2023-04-04,Current,0,0.3,0
2102,535.0,32306.0,6,WA,Family,2815.19,2023-02-24,Current,0,0.71,0
2103,784.0,18666.0,12,IL,Family,6708.54,2023-08-24,Current,0,0.87,1
2104,673.0,33499.0,24,NY,Business,6805.43,2023-10-29,Current,0,0.2,0
2105,735.0,21046.0,24,CA,Family,4584.1,2023-10-14,Current,0,0.92,0
2106,628.0,40629.0,24,NY,Family,6532.28,2023-12-14,Default,1,0.93,0
2107,711.0,53378.0,24,FL,Family,1000.0,2023-03-15,Current,0,0.11,0
2108,627.0,21392.0,36,NC,Business,7655.11,2023-11-08,Current,0,0.91,0
2109,649.0,35342.0,12,CA,Family,4686.11,2023-05-02,Current,0,0.95,0
2110,776.0,22733.0,12,FL,Family,5283.55,2023-02-26,Current,0,0.13,0
2111,670.0,40410.0,24,WA,Business,4358.96,2023-09-30,Current,0,0.36,0
2112,691.0,17347.0,24,WA,Business,7791.41,2023-05-19,Default,1,0.44,0
2113,724.0,34806.0,36,NC,Business,2878.54,2023-07-18,Current,0,0.41,0
2114,705.0,21270.0,6,NY,Individual,7948.92,2023-07-28,Current,0,0.78,0
2115,688.0,27930.0,12,NY,Family,5792.54,2023-09-30,Current,0,0.42,0
2116,698.0,19690.0,12,WA,Individual,6245.33,2023-12-27,Current,0,0.96,0
2117,800.0,38224.0,12,TX,Business,4341.59,2023-05-18,Current,0,1.0,0
2118,677.0,21630.0,12,WA,Individual,2383.56,2023-05-14,Current,0,0.39,0
2119,690.0,35520.0,24,MI,Individual,6861.02,2023-12-03,Current,0,0.56,0
2120,733.0,26559.0,6,CA,Family,5622.82,2023-01-16,Current,0,0.6,0
2121,735.0,28855.0,24,MI,Business,7723.25,2023-04-13,Current,0,0.62,0
2122,739.0,31478.0,24,FL,Business,4612.45,2023-08-31,Current,0,0.44,0
2123,712.0,22382.0,12,WA,Individual,4161.54,2023-03-31,Current,0,0.25,0
2124,623.0,32104.0,12,WA,Family,7776.18,2023-01-04,Current,0,0.15,0
2125,762.0,45303.0,24,NC,Family,8823.79,2023-03-03,Current,0,0.2,0
2126,623.0,22219.0,24,NC,Business,5018.69,2023-07-31,Current,0,0.91,0
2127,695.0,41718.0,24,IL,Individual,3494.49,2023-09-05,Current,0,0.35,0
2128,642.0,44981.0,24,FL,Business,6621.06,2023-07-11,Current,0,0.17,1
2129,677.0,21838.0,36,IL,Family,4491.96,2023-02-25,Current,0,0.66,0
2130,696.0,15449.0,12,FL,Family,6198.53,2023-10-16,Current,0,0.17,0
2131,696.0,33020.0,36,MI,Family,4481.45,2023-01-31,Current,0,0.16,0
2132,701.0,24526.0,24,CA,Family,8128.03,2023-01-01,Current,0,0.66,0
2133,761.0,48686.0,24,FL,Family,3601.02,2023-07-17,Current,0,0.63,0
2134,703.0,30348.0,6,NY,Individual,5961.06,2023-02-14,Current,0,0.14,0
2135,668.0,21978.0,36,NC,Individual,4022.6,2023-02-16,Current,0,0.51,0
2136,728.0,18528.0,12,WA,Individual,4436.99,2023-08-10,Default,1,0.49,0
2137,739.0,40899.0,24,NC,Business,4175.89,2023-10-13,Current,0,0.59,0
2138,619.0,24288.0,6,FL,Individual,6477.22,2023-03-22,Current,0,0.76,0
2139,710.0,30438.0,12,CA,Business,6836.73,2023-10-07,Current,0,0.35,0
2140,715.0,39558.0,12,FL,Business,6115.48,2023-10-14,Current,0,0.49,0
2141,665.0,25157.0,12,WA,Individual,4784.03,2023-10-11,Current,0,0.81,0
2142,749.0,29541.0,6,TX,Individual,5280.36,2023-07-08,Default,1,0.93,0
2143,672.0,29834.0,24,FL,Family,6795.44,2023-02-08,Current,0,0.9,0
2144,686.0,36833.0,6,NY,Individual,6858.62,2023-03-24,Current,0,0.53,1
2145,671.0,35907.0,12,NC,Individual,1000.0,2023-11-23,Current,0,0.57,0
2146,681.0,27799.0,6,WA,Family,4455.56,2023-06-25,Current,0,0.58,0
2147,625.0,30636.0,12,CA,Family,4551.48,2023-01-09,Current,0,0.88,0
2148,608.0,26282.0,12,MI,Individual,6338.51,2023-10-05,Current,0,0.86,0
2149,760.0,15224.0,12,MI,Business,4866.46,2023-09-15,Default,1,0.38,1
2150,638.0,32576.0,12,WA,Business,6438.37,2023-12-13,Current,0,0.25,0
2151,630.0,48922.0,24,IL,Individual,2842.68,2023-09-29,Current,0,0.44,0
2152,572.0,21163.0,6,TX,Family,5520.11,2023-09-18,Current,0,0.36,0
2153,648.0,22270.0,6,CA,Business,6800.41,2023-06-29,Current,0,0.96,0
2154,614.0,21293.0,12,TX,Family,2051.23,2023-06-03,Current,0,0.34,0
2155,762.0,37246.0,36,MI,Family,10027.29,2023-01-15,Current,0,0.26,0
2156,730.0,34485.0,12,TX,Individual,7381.77,2023-03-08,Current,0,0.91,0
2157,646.0,28415.0,12,NY,Family,5002.71,2023-11-25,Current,0,0.18,0
2158,793.0,20820.0,12,NC,Family,3343.18,2023-07-06,Current,0,0.33,0
2159,729.0,30924.0,12,MI,Individual,4649.83,2023-12-14,Current,0,0.5,0
2160,664.0,14354.0,6,FL,Individual,5167.6,2023-03-04,Current,0,0.64,0
2161,555.0,31434.0,6,NY,Family,5881.33,2023-12-22,Current,0,0.39,0
2162,795.0,38715.0,12,NY,Individual,8001.32,2023-10-08,Current,0,0.55,0
2163,611.0,17488.0,12,IL,Family,4047.8,2023-02-10,Current,0,0.28,0
2164,598.0,14675.0,6,NY,Business,6125.42,2023-01-28,Current,0,0.62,0
2165,731.0,45794.0,24,CA,Business,2415.14,2023-10-04,Current,0,0.47,0
2166,802.0,23882.0,36,FL,Family,4172.8,2023-08-09,Default,1,0.86,0
2167,749.0,41359.0,12,FL,Family,5753.43,2023-08-05,Current,0,0.47,0
2168,708.0,28460.0,24,MI,Family,6382.52,2023-08-10,Current,0,0.5,0
2169,710.0,28380.0,36,CA,Family,3493.54,2023-03-02,Default,1,0.63,1
2170,723.0,34384.0,24,NY,Business,4118.42,2023-04-13,Current,0,0.21,0
2171,718.0,21160.0,12,NY,Business,7921.11,2023-07-04,Current,0,0.24,0
2172,694.0,31325.0,24,TX,Family,7323.82,2023-05-27,Default,1,0.81,0
2173,685.0,26185.0,6,MI,Business,5416.91,2023-03-16,Current,0,0.35,0
2174,677.0,16795.0,12,MI,Family,1000.0,2023-01-01,Current,0,0.72,1
2175,642.0,33375.0,12,TX,Family,10022.27,2023-12-31,Current,0,0.19,0
2176,666.0,27367.0,6,IL,Family,4960.14,2023-11-29,Current,0,0.84,0
2177,595.0,28430.0,12,WA,Family,4374.87,2023-06-11,Current,0,0.99,0
2178,675.0,17898.0,6,TX,Family,3955.28,2023-01-17,Current,0,0.44,0
2179,631.0,45914.0,24,FL,Individual,5752.73,2023-08-31,Current,0,0.55,1
2180,625.0,38767.0,12,NC,Individual,5773.17,2023-01-19,Current,0,0.5,0
2181,689.0,39642.0,12,CA,Individual,6901.26,2023-11-26,Current,0,0.9,0
2182,750.0,26946.0,6,NY,Family,3147.88,2023-02-28,Current,0,0.11,0
2183,726.0,12708.0,6,WA,Business,4375.01,2023-07-20,Default,1,0.69,0
2184,601.0,49529.0,12,TX,Family,9061.09,2023-04-25,Current,0,0.69,1
2185,631.0,29389.0,36,MI,Individual,5449.18,2023-07-22,Current,0,0.44,0
2186,727.0,22512.0,6,WA,Business,4654.95,2023-10-21,Current,0,0.3,0
2187,631.0,34168.0,12,CA,Business,3116.76,2023-01-31,Current,0,0.32,0
2188,669.0,41671.0,24,NC,Business,6011.87,2023-07-13,Current,0,0.82,0
2189,708.0,29769.0,6,CA,Individual,7062.04,2023-04-16,Current,0,0.16,0
2190,632.0,42786.0,24,MI,Family,6749.18,2023-11-02,Current,0,0.61,0
2191,685.0,40830.0,12,WA,Business,4482.4,2023-05-06,Current,0,0.38,0
2192,613.0,19236.0,12,WA,Individual,5722.5,2023-04-13,Current,0,0.34,0
2193,650.0,23262.0,12,IL,Family,8343.32,2023-06-12,Current,0,0.56,0
2194,696.0,39575.0,12,WA,Family,7141.76,2023-11-11,Current,0,0.91,0
2195,600.0,5000.0,12,NY,Family,3431.67,2023-05-01,Default,1,0.66,0
2196,702.0,28505.0,24,NC,Business,1000.0,2023-08-28,Current,0,0.81,0
2197,679.0,15692.0,24,NC,Family,5593.55,2023-04-05,Current,0,0.64,0
2198,708.0,25234.0,24,NC,Family,6597.14,2023-07-27,Current,0,0.73,0
2199,691.0,27012.0,24,FL,Family,2821.55,2023-05-29,Current,0,0.49,0
2200,748.0,26418.0,12,TX,Individual,4982.42,2023-12-16,Current,0,0.93,0
2201,686.0,24477.0,24,MI,Family,4472.6,2023-11-04,Current,0,0.55,1
2202,659.0,19029.0,12,TX,Business,5208.57,2023-07-12,Current,0,0.6,0
2203,686.0,52919.0,24,NC,Family,3910.61,2023-05-22,Current,0,0.57,0
2204,707.0,48675.0,12,TX,Individual,7581.02,2023-09-29,Current,0,0.38,0
2205,682.0,18379.0,24,WA,Business,5295.94,2023-11-07,Current,0,0.31,0
2206,682.0,45821.0,24,MI,Business,3241.97,2023-07-20,Current,0,0.17,1
2207,645.0,26005.0,12,WA,Family,6834.92,2023-06-11,Default,1,0.75,0
2208,647.0,31292.0,6,IL,Family,2471.62,2023-04-19,Current,0,0.36,0
2209,610.0,29367.0,12,WA,Business,7568.99,2023-12-16,Current,0,0.45,0
2210,767.0,23403.0,12,IL,Individual,6982.12,2023-09-20,Current,0,0.93,0
2211,618.0,39839.0,24,IL,Family,7779.55,2023-07-29,Current,0,0.61,0
2212,645.0,31259.0,36,NY,Individual,4683.51,2023-05-29,Current,0,0.19,0
2213,644.0,25234.0,12,NY,Business,4007.77,2023-09-13,Current,0,0.82,0
2214,725.0,16954.0,12,NY,Individual,5168.04,2023-07-18,Current,0,0.33,0
2215,665.0,21064.0,24,NC,Business,4831.13,2023-12-03,Current,0,0.6,0
2216,742.0,13586.0,6,NY,Family,3694.53,2023-07-05,Current,0,0.56,0
2217,646.0,30122.0,12,CA,Family,3892.75,2023-12-10,Current,0,0.31,0
2218,694.0,18033.0,36,NY,Family,4267.25,2023-06-14,Current,0,0.2,0
2219,638.0,27344.0,24,NY,Individual,2659.99,2023-04-18,Default,1,0.29,0
2220,787.0,43701.0,6,NY,Business,6355.93,2023-03-24,Current,0,0.19,0
2221,621.0,41993.0,12,IL,Family,4895.41,2023-10-28,Current,0,0.35,0
2222,695.0,29677.0,24,TX,Business,4383.24,2023-03-21,Current,0,1.0,1
2223,712.0,29129.0,24,MI,Individual,2779.29,2023-09-10,Current,0,0.46,0
2224,701.0,48799.0,24,TX,Business,2679.25,2023-01-25,Current,0,0.88,0
2225,671.0,35208.0,12,TX,Individual,8871.83,2023-10-10,Current,0,0.59,0
2226,674.0,26722.0,36,FL,Individual,3745.49,2023-02-20,Current,0,0.7,1
2227,682.0,15740.0,12,CA,Individual,6221.06,2023-04-18,Current,0,0.24,0
2228,673.0,33939.0,24,IL,Business,5325.27,2023-08-26,Current,0,0.35,0
2229,728.0,38293.0,12,WA,Family,1000.0,2023-11-12,Current,0,0.56,0
2230,791.0,23683.0,6,IL,Business,8584.9,2023-11-24,Current,0,0.89,0
2231,652.0,32912.0,36,NY,Individual,6368.17,2023-07-05,Current,0,0.14,0
2232,612.0,26364.0,6,TX,Individual,3464.66,2023-03-21,Current,0,0.56,0
2233,676.0,28160.0,12,IL,Family,4943.27,2023-11-24,Default,1,0.15,1
2234,809.0,5122.0,24,CA,Individual,2701.63,2023-04-06,Current,0,0.51,0
2235,640.0,27782.0,24,NY,Business,8652.44,2023-05-30,Current,0,0.67,0
2236,762.0,39694.0,24,FL,Family,3184.68,2023-12-18,Current,0,0.77,0
2237,764.0,23686.0,12,WA,Business,3953.83,2023-12-31,Current,0,0.22,0
2238,652.0,30525.0,12,NY,Individual,3540.88,2023-01-06,Current,0,0.25,0
2239,708.0,22440.0,36,MI,Individual,5160.76,2023-01-22,Current,0,0.52,0
2240,761.0,33604.0,6,WA,Individual,7740.63,2023-08-08,Current,0,1.0,0
2241,661.0,27835.0,24,IL,Individual,8578.75,2023-12-25,Current,0,0.42,0
2242,670.0,20608.0,12,NY,Family,4202.01,2023-01-12,Current,0,0.48,0
2243,651.0,43326.0,24,FL,Individual,5756.52,2023-10-10,Current,0,0.49,1
2244,629.0,39289.0,6,IL,Family,5163.81,2023-07-11,Current,0,0.17,0
2245,648.0,23951.0,12,CA,Individual,3036.78,2023-08-13,Current,0,0.8,0
2246,619.0,34978.0,24,WA,Individual,9845.11,2023-12-02,Current,0,0.33,0
2247,682.0,35374.0,12,WA,Business,7725.52,2023-06-16,Current,0,0.73,0
2248,642.0,36423.0,24,CA,Family,5378.23,2023-11-12,Current,0,0.53,0
2249,692.0,13057.0,24,NC,Business,8163.75,2023-04-26,Current,0,0.65,1
2250,602.0,40066.0,24,NC,Individual,7424.21,2023-11-22,Default,1,0.15,1
2251,697.0,24303.0,36,MI,Business,5163.72,2023-05-28,Current,0,0.9,0
2252,722.0,26422.0,12,NC,Family,5651.93,2023-02-05,Current,0,0.32,0
2253,580.0,56379.0,6,WA,Individual,8024.25,2023-09-02,Current,0,0.7,0
2254,699.0,33019.0,6,NC,Business,3107.69,2023-11-04,Current,0,0.82,0
2255,741.0,26137.0,12,IL,Family,8347.38,2023-05-10,Current,0,0.59,0
2256,620.0,7947.0,6,TX,Family,4549.77,2023-08-28,Current,0,0.4,0
2257,764.0,43898.0,12,MI,Business,8049.35,2023-12-10,Current,0,0.98,1
2258,701.0,16548.0,6,CA,Individual,4989.55,2023-10-31,Current,0,0.35,0
2259,645.0,19966.0,6,FL,Business,5675.21,2023-04-15,Current,0,0.95,0
2260,677.0,26686.0,6,MI,Business,4931.38,2023-06-16,Current,0,0.24,0
2261,708.0,44164.0,24,NY,Family,3936.31,2023-02-11,Current,0,0.45,0
2262,684.0,37732.0,12,NC,Family,4459.89,2023-09-11,Default,1,0.22,0
2263,707.0,28422.0,12,NY,Individual,7758.22,2023-12-16,Current,0,0.1,0
2264,634.0,33083.0,24,CA,Individual,1000.0,2023-10-28,Current,0,0.33,0
2265,688.0,23996.0,6,NC,Family,2522.07,2023-07-24,Current,0,0.18,0
2266,609.0,31397.0,36,TX,Family,3549.06,2023-07-14,Current,0,0.99,0
2267,674.0,30733.0,24,IL,Family,2843.31,2023-06-20,Current,0,0.79,0
2268,635.0,39688.0,6,FL,Business,8019.96,2023-09-07,Current,0,0.1,0
2269,643.0,39672.0,24,NY,Family,7515.35,2023-04-14,Current,0,0.3,0
2270,742.0,34940.0,24,NY,Individual,6184.06,2023-12-29,Current,0,0.7,0
2271,735.0,26377.0,12,IL,Family,3724.39,2023-02-08,Current,0,0.46,0
2272,710.0,37418.0,24,TX,Business,7670.1,2023-08-24,Current,0,0.85,0
2273,625.0,29080.0,6,WA,Family,1823.74,2023-05-14,Current,0,0.55,0
2274,664.0,19181.0,12,MI,Business,9283.97,2023-09-09,Current,0,0.69,0
2275,741.0,25967.0,6,CA,Individual,3630.74,2023-06-19,Current,0,0.64,0
2276,687.0,30845.0,12,TX,Family,4475.93,2023-10-10,Current,0,0.67,0
2277,796.0,39102.0,12,TX,Family,4141.31,2023-07-26,Default,1,0.31,0
2278,700.0,28165.0,36,TX,Family,2853.79,2023-05-23,Current,0,0.44,0
2279,690.0,17908.0,6,TX,Individual,8850.23,2023-01-19,Current,0,0.15,0
2280,665.0,30567.0,12,WA,Business,6577.79,2023-07-09,Current,0,0.63,0
2281,687.0,31135.0,12,IL,Individual,7430.94,2023-03-05,Current,0,0.51,1
2282,672.0,31858.0,24,FL,Family,2552.66,2023-08-18,Current,0,0.78,0
2283,715.0,39199.0,36,MI,Individual,5361.88,2023-11-03,Current,0,0.29,0
2284,728.0,40189.0,24,TX,Individual,6042.06,2023-06-24,Current,0,0.49,0
2285,641.0,24058.0,36,MI,Business,5541.51,2023-11-09,Current,0,0.26,0
2286,613.0,23839.0,24,TX,Individual,2679.25,2023-01-20,Current,0,0.65,0
2287,588.0,19598.0,36,CA,Family,7151.0,2023-10-03,Current,0,0.86,0
2288,705.0,36988.0,24,NY,Business,5243.1,2023-12-04,Current,0,0.79,0
2289,625.0,44488.0,6,WA,Business,3090.07,2023-08-14,Current,0,0.95,0
2290,572.0,26849.0,12,TX,Family,1289.5,2023-08-19,Current,0,0.97,0
2291,699.0,27586.0,24,NC,Family,6213.33,2023-04-11,Current,0,0.79,0
2292,805.0,44668.0,12,FL,Individual,9900.91,2023-08-15,Current,0,0.36,0
2293,680.0,35056.0,12,FL,Individual,2969.49,2023-10-21,Current,0,0.3,0
2294,722.0,34362.0,12,FL,Family,5340.89,2023-02-07,Current,0,0.5,0
2295,684.0,18091.0,36,NC,Individual,7220.99,2023-03-06,Current,0,0.99,0
2296,675.0,36787.0,6,CA,Family,2460.7,2023-03-17,Current,0,0.47,0
2297,726.0,20709.0,24,FL,Business,4040.09,2023-07-11,Current,0,0.28,0
2298,665.0,18660.0,24,IL,Individual,3279.68,2023-05-03,Current,0,0.95,0
2299,693.0,26532.0,36,CA,Business,6969.35,2023-05-05,Current,0,0.45,0
2300,696.0,24142.0,36,WA,Family,7651.05,2023-01-27,Current,0,0.72,0
2301,647.0,27784.0,24,FL,Individual,5318.07,2023-04-13,Current,0,0.81,0
2302,730.0,15590.0,12,NY,Family,3316.53,2023-10-03,Default,1,0.86,0
2303,671.0,39588.0,12,TX,Business,4114.42,2023-03-01,Current,0,0.84,0
2304,642.0,41277.0,12,WA,Business,3739.0,2023-06-17,Current,0,0.85,0
2305,707.0,10527.0,24,IL,Family,3045.46,2023-03-24,Current,0,0.7,0
2306,635.0,39785.0,24,NY,Individual,4795.92,2023-01-06,Current,0,0.46,0
2307,681.0,21895.0,24,WA,Family,6149.65,2023-06-13,Current,0,0.7,0
2308,680.0,38570.0,6,IL,Family,5980.51,2023-07-21,Current,0,0.85,0
2309,734.0,29316.0,12,FL,Family,4983.54,2023-06-26,Current,0,0.42,0
2310,704.0,30288.0,12,WA,Business,5114.11,2023-12-06,Current,0,0.37,0
2311,679.0,28149.0,6,WA,Business,4836.9,2023-06-05,Current,0,0.41,0
2312,721.0,42121.0,12,WA,Business,2405.58,2023-10-05,Current,0,0.6,0
2313,750.0,17604.0,6,CA,Family,5320.27,2023-12-06,Current,0,0.15,0
2314,708.0,36078.0,24,NC,Business,3832.75,2023-10-30,Current,0,0.8,0
2315,681.0,41013.0,12,NY,Business,2305.31,2023-04-12,Current,0,0.22,0
2316,614.0,37163.0,12,MI,Individual,5741.41,2023-03-21,Current,0,0.22,0
2317,627.0,53247.0,36,IL,Individual,3776.54,2023-07-13,Current,0,0.28,1
2318,665.0,24711.0,12,NC,Individual,5455.51,2023-10-08,Current,0,0.62,1
2319,650.0,39573.0,6,FL,Family,6695.28,2023-04-01,Current,0,0.36,0
2320,671.0,28939.0,12,TX,Business,3099.52,2023-03-08,Current,0,0.43,0
2321,683.0,42334.0,6,FL,Individual,5184.24,2023-08-03,Current,0,0.94,0
2322,706.0,29923.0,6,FL,Business,1379.15,2023-05-25,Current,0,0.86,0
2323,676.0,26121.0,6,CA,Family,8065.07,2023-02-09,Current,0,0.87,0
2324,704.0,43061.0,12,CA,Individual,2281.87,2023-07-31,Current,0,0.62,0
2325,683.0,25084.0,6,WA,Individual,3970.36,2023-10-13,Current,0,0.88,0
2326,581.0,15873.0,12,NC,Individual,7676.76,2023-02-28,Default,1,0.8,0
2327,633.0,24832.0,24,FL,Individual,4530.95,2023-01-28,Current,0,0.96,0
2328,673.0,36190.0,12,NY,Family,2605.2,2023-02-16,Current,0,0.16,0
2329,620.0,43920.0,36,CA,Business,6426.15,2023-08-25,Current,0,0.13,0
2330,710.0,31111.0,12,IL,Individual,6381.06,2023-04-27,Current,0,0.26,1
